Original u	Witness	Lower u	Upper u
0.776805489	0.2169213149 - 2.9318178667*E1 + 0.1980093892*E1^2 - 0.254524845*E1^3 - 0.7170228298*E2 - 6.3941109919*E1*E2 + 0.5575013404*E2^2 - 0.2569412099*E3 + 3.1615943847*E1*E3 - 0.0619362999*E2*E3 + 0.0065272699*E3^2 + Piecewise[{{4.1948966217 + 20.2795500369*E1, E1 >= -0.2068535354}}, -4.4459515933 - 21.4932347394*E1]	0.7765633111	0.7770227744
0.7773065583	1.9331859627 + 0.0510445225*E1 + 0.0267090736*E1^2 - 0.71716195*E1^3 + 0.3963757303*E2 - 4.3505910689*E1*E2 + 1.7006921909*E2^2 - 2.2239888625*E3 - 1.0107751239*E1*E3 + 0.0771502091*E2*E3 - 0.0943754838*E3^2 + Piecewise[{{5.5170017157 + 26.4717432411*E1, E1 >= -0.2084109711}}, -3.3335857636 - 15.9952508545*E1]	0.776805489	0.7779297935
0.7776789238	0.0766793098 + 0.0749917697*E1 + 0.0887112787*E1^2 - 0.0239419564*E1^3 + 0.0245011171*E2 - 0.0978182663*E1*E2 + 0.048638207*E2^2 - 0.0779241231*E3 - 0.0394192647*E1*E3 - 0.0020803774*E2*E3 - 0.0013394774*E3^2 + Piecewise[{{-0.1712059737 - 0.8169431535*E1, E1 < -0.2095690171}}, 0.2059240001 + 0.9826070805*E1]	0.7773065583	0.7780611437
0.7779741117	0.9237154026 - 4.914859457*E1 + 1.5934542212*E1^2 - 0.8198284609*E1^3 - 1.6444889232*E2 - 15.5804646687*E1*E2 + 1.234101707*E2^2 - 0.9637939375*E3 + 6.1689171069*E1*E3 - 0.2405934183*E2*E3 + 0.0585578962*E3^2 + Piecewise[{{-7.69814336 - 36.5729350451*E1, E1 < -0.210487437}}, 9.2962810411 + 44.1654911814*E1]	0.7776789238	0.7783149041
0.778174685	0.5157853376 - 11.4521264637*E1 + 1.3214194353*E1^2 - 1.3843226605*E1^3 - 4.3690743452*E2 - 31.4991420676*E1*E2 + 1.858281302*E2^2 - 0.4128593547*E3 + 13.9923090046*E1*E3 - 0.314346364*E2*E3 + 0.0972404405*E3^2 + Piecewise[{{-16.9536274674 - 80.3064397038*E1, E1 < -0.2111116808}}, 20.3852441114 + 96.5614220453*E1]	0.7779741117	0.7784164256
0.7788623913	60.3359087258 - 27.5813611964*E1 + 191.9374975032*E1^2 - 22.1215268625*E1^3 + 16.325011726*E2 - 178.3521669353*E1*E2 + 49.1540590304*E2^2 - 93.1842035188*E3 - 45.5760365299*E1*E3 - 6.1427297244*E2*E3 + 1.1950158266*E3^2 + Piecewise[{{-97.8172583734 - 458.6905882755*E1, E1 < -0.2132532493}, {188.8659164302 + 885.6414476664*E1, E1 >= -0.2132532493}}, -66.7203050721 - 312.8688790953*E1]	0.778174685	0.7795255059
0.7791550146	3.8378734143 - 35.9445478021*E1 + 17.1209831496*E1^2 - 5.8759116636*E1^3 - 4.3851301304*E2 - 64.3441320669*E1*E2 + 9.1807651455*E2^2 - 8.7614215465*E3 + 21.7362063517*E1*E3 - 0.612257247*E2*E3 - 0.1202594709*E3^2 + Piecewise[{{0., Inequality[-0.2141650734, LessEqual, E1, LessEqual, -0.2141650734]}, {-37.4872483384 - 175.0390375882*E1, E1 < -0.2141650734}}, 65.9868662698 + 308.1121735331*E1]	0.7788623913	0.7795401413
0.7798230541	3.4546364828 - 1.2719316189*E1 + 9.8817006967*E1^2 - 0.8366736973*E1^3 + 0.6172171327*E2 - 11.0667770168*E1*E2 + 2.1593211658*E2^2 - 5.2179239895*E3 - 1.3413768419*E1*E3 - 0.4800326027*E2*E3 + 0.3489899518*E3^2 + Piecewise[{{9.7193320428 + 44.9453055433*E1, E1 > -0.2162479913}}, -6.9331355231 - 32.0610401092*E1]	0.7791550146	0.7803610785
0.7802419521	5.4721640145 - 12.3085409503*E1 + 22.3247065539*E1^2 - 2.8221282615*E1^3 - 0.4110034976*E2 - 38.4183266407*E1*E2 + 6.5529732672*E2^2 - 6.3951395386*E3 + 15.1043219723*E1*E3 - 1.3362961791*E2*E3 - 0.4929482054*E3^2 + Piecewise[{{35.043092519 + 161.0769289555*E1, E1 >= -0.2175550077}, {-20.3631576661 - 93.6000411185*E1, E1 < -0.2175550077}}, 16.9069585947 + 77.7134885264*E1]	0.7798230541	0.7807848893
0.7803774088	1.1252390024 - 30.4904852039*E1 - 22.4575468333*E1^2 - 2.4502762821*E1^3 - 15.3545072041*E2 - 93.4677855101*E1*E2 + 5.5116694157*E2^2 + 3.6210143316*E3 + 49.7635303279*E1*E3 + 0.0328971437*E2*E3 - 0.1568552189*E3^2 + Piecewise[{{-59.6445184355 - 273.6265728492*E1, E1 < -0.2179778002}}, 62.7269932756 + 287.7678057492*E1]	0.7802419521	0.7805466639
0.7806968703	2.8667621116 - 12.8908670823*E1 + 7.2227756456*E1^2 - 2.4402205882*E1^3 - 2.5045583811*E2 - 31.7010159408*E1*E2 + 4.8706745168*E2^2 - 3.9474566242*E3 + 12.234638704*E1*E3 + 0.1168112114*E2*E3 - 0.0132966223*E3^2 + Piecewise[{{28.0669529964 + 128.1741136061*E1, E1 >= -0.2189752065}, {-15.861580244 - 72.4355076387*E1, E1 < -0.2189752065}}, -10.8051399893 - 49.3441251243*E1]	0.7803774088	0.781153137
0.7809869619	0.0916742309 - 0.2723102951*E1 + 0.4857189625*E1^2 - 0.0878736058*E1^3 - 0.0524510639*E2 - 0.832257504*E1*E2 + 0.1272110278*E2^2 - 0.1403662366*E3 + 0.2195237294*E1*E3 - 0.0152276405*E2*E3 - 0.0068341132*E3^2 + Piecewise[{{-0.4280763158 - 1.9468521215*E1, E1 < -0.2198812694}}, 0.8761237272 + 3.9845309686*E1]	0.7806968703	0.7814134361
0.7813511456	2.5980914291 - 2.7956681614*E1 + 11.1297781003*E1^2 - 1.2838408428*E1^3 + 1.3289055814*E2 - 7.2334388743*E1*E2 + 2.3310545493*E2^2 - 3.3157858554*E3 + 3.8157694007*E1*E3 - 0.5454193008*E2*E3 - 0.0243402952*E3^2 + Piecewise[{{-9.4995255798 - 42.9805396438*E1, E1 < -0.2210192254}}, 15.4455734728 + 69.8833933751*E1]	0.7809869619	0.7817792904
0.7824736782	0.1623238816 - 0.2110368096*E1 + 0.1989150446*E1^2 - 0.0331721596*E1^3 + 0.0718764145*E2 - 0.4737507549*E1*E2 + 0.1590142451*E2^2 - 0.1993308875*E3 + 0.1770287599*E1*E3 - 0.0196554027*E2*E3 - 0.0050964592*E3^2 + Piecewise[{{0.3781636664 + 1.6842447515*E1, E1 >= -0.2245301142}}, -0.2026708534 - 0.902644414*E1]	0.7813511456	0.783569105
0.7830639063	0.2294686261 - 0.7121379397*E1 + 1.0824561464*E1^2 - 0.1281168633*E1^3 - 0.0005580899*E2 - 1.4778175996*E1*E2 + 0.2933497622*E2^2 - 0.39633575*E3 + 0.4350033129*E1*E3 - 0.0494284624*E2*E3 - 0.0054686629*E3^2 + Piecewise[{{-0.4481072394 - 1.979463186*E1, E1 < -0.2263781628}}, 1.2373234016 + 5.4657365626*E1]	0.7824736782	0.7838090897
0.783659495	0.4817038652 - 0.2427012983*E1 + 0.1003209018*E1^2 - 0.0699451388*E1^3 - 0.1320331746*E2 - 2.6549916571*E1*E2 + 0.4159248621*E2^2 - 0.4913653269*E3 + 0.4001995744*E1*E3 - 0.0479770358*E2*E3 - 0.0210237256*E3^2 + Piecewise[{{-1.1006391679 - 4.8221955425*E1, E1 < -0.2282444082}, {1.5717375229 + 6.8862038516*E1, E1 >= -0.2282444082}}, 1.1720482941 + 5.1350580867*E1]	0.7830639063	0.7843933981
0.7840728851	0.0609557179 - 0.2355521401*E1 + 0.174605873*E1^2 - 0.057962488*E1^3 - 0.0609798164*E2 - 0.6841459422*E1*E2 + 0.1039454076*E2^2 - 0.0982170139*E3 + 0.1651784526*E1*E3 + 0.0010934093*E2*E3 - 0.0030034333*E3^2 + Piecewise[{{0.5171856593 + 2.2531339047*E1, E1 >= -0.2295405782}}, -0.3410980421 - 1.4860032365*E1]	0.783659495	0.7845323885
0.7849025741	0.4330318835 - 0.6529700943*E1 + 1.4290728169*E1^2 - 0.2086217915*E1^3 + 0.1511682736*E2 - 1.8163595801*E1*E2 + 0.4093920676*E2^2 - 0.6190228713*E3 + 0.3399539361*E1*E3 - 0.1639990866*E2*E3 - 0.057392509*E3^2 + Piecewise[{{1.3846656188 + 5.9646814572*E1, E1 >= -0.2321441017}}, -0.7059196864 - 3.0408685005*E1]	0.7840728851	0.7855963276
0.7856330203	2.1857168271 + 2.4338126556*E1 + 5.8634988027*E1^2 - 0.4662870851*E1^3 + 1.2565488158*E2 - 1.6904092821*E1*E2 + 1.5458096045*E2^2 - 3.203817918*E3 - 4.5233640655*E1*E3 - 0.0559522915*E2*E3 - 0.0221348655*E3^2 + Piecewise[{{5.9964032493 + 25.5777256097*E1, E1 >= -0.2344384853}}, -7.6749189128 - 32.737453081*E1]	0.7849025741	0.7859781818
0.7869148019	8.1817462862 - 3.2428812292*E1 + 23.0765401432*E1^2 - 3.4038090881*E1^3 + 6.0838499533*E2 - 17.5077154412*E1*E2 + 6.2909428908*E2^2 - 12.0563157866*E3 - 3.1632783169*E1*E3 - 2.3749020451*E2*E3 - 0.2911947932*E3^2 + Piecewise[{{-12.3806478179 - 51.9170446376*E1, E1 == -0.2384698109 || E1 < -0.2384698109}}, 20.6114602279 + 86.4321573829*E1]	0.7856330203	0.7877744473
0.7879835081	9.0205893164 + 4.9186021748*E1 + 24.0001108628*E1^2 + 0.2570212108*E1^3 + 3.5271753394*E2 - 12.9074588088*E1*E2 + 6.422588983*E2^2 - 11.4725293472*E3 - 3.3437021765*E1*E3 - 0.2779411663*E2*E3 + 0.2199517683*E3^2 + Piecewise[{{15.3750334842 + 63.5762761875*E1, E1 >= -0.2418360182}}, -11.5679670403 - 47.8339294831*E1]	0.7869148019	0.7886186711
0.7890844651	0.1488518505 + 0.089357757*E1 + 0.1001656825*E1^2 - 0.0549259845*E1^3 - 0.0100438935*E2 - 0.4859679334*E1*E2 + 0.1247531226*E2^2 - 0.1730918268*E3 - 0.0778710258*E1*E3 + 0.0189132664*E2*E3 + 0.0050080052*E3^2 + Piecewise[{{-0.2790810893 - 1.1376735463*E1, E1 < -0.2453085863}}, 0.2627757112 + 1.0712047026*E1]	0.7879835081	0.7898255766
0.7896224548	0.2599984687 + 0.2597360365*E1 + 0.3636855944*E1^2 - 0.0506073996*E1^3 + 0.1123192435*E2 - 0.191896613*E1*E2 + 0.2082200646*E2^2 - 0.3584325597*E3 - 0.4269827164*E1*E3 + 0.0390698269*E2*E3 + 0.0074343786*E3^2 + Piecewise[{{0.7745494848 + 3.1357359302*E1, E1 >= -0.2470072423}, {-0.6447323224 - 2.6101757839*E1, E1 < -0.2470072423}}, 0.4862353509 + 1.9685064545*E1]	0.7890844651	0.7900453347
0.7897815111	0.3385872369 - 8.5780427397*E1 - 5.8587960987*E1^2 - 0.6750560353*E1^3 - 5.212805342*E2 - 27.9250668501*E1*E2 + 2.0590485976*E2^2 + 1.1779537065*E3 + 14.3886415886*E1*E3 + 0.3066273543*E2*E3 + 0.0085698409*E3^2 + Piecewise[{{-20.0530155097 - 81.019119244*E1, E1 < -0.2475096705}}, 20.6210199015 + 83.3139968164*E1]	0.7896224548	0.7899709323
0.7904066424	0.5124890147 + 0.4885920926*E1 + 1.2600846606*E1^2 - 0.2093053067*E1^3 + 0.1619904966*E2 - 0.9177816113*E1*E2 + 0.3666083245*E2^2 - 0.6969599586*E3 - 0.6379109242*E1*E3 + 0.0015862134*E2*E3 + 0.0056445361*E3^2 + Piecewise[{{1.1231293224 + 4.5017851924*E1, E1 >= -0.2494853207}}, -1.2600409353 - 5.0505614189*E1]	0.7897815111	0.7907145014
0.7906772154	0.9696553197 + 1.3342768718*E1 + 1.7673112612*E1^2 - 0.2612390146*E1^3 + 0.5344049781*E2 - 0.4094807578*E1*E2 + 0.6189446881*E2^2 - 1.2730651599*E3 - 1.6572047304*E1*E3 + 0.0291154926*E2*E3 + 0.0142365897*E3^2 + Piecewise[{{4.148742894 + 16.5723722969*E1, E1 >= -0.250340918}, {-2.5668928597 - 10.2535889074*E1, E1 < -0.250340918}}, 2.5616552763 + 10.2326671044*E1]	0.7904066424	0.7909931406
0.7909907522	8.8334521327 - 11.7462251346*E1 + 1.7320667214*E1^2 - 3.4665513671*E1^3 - 9.4158313882*E2 - 77.9103715059*E1*E2 + 9.90598295*E2^2 - 7.508719496*E3 + 24.4793706102*E1*E3 + 0.495638829*E2*E3 + 0.2119571738*E3^2 + Piecewise[{{48.8141717629 + 194.2213009003*E1, E1 >= -0.2513327402}}, -30.2399722861 - 120.3184760592*E1]	0.7906772154	0.7914751232
0.7913171042	4.580165562 + 5.0091440216*E1 + 7.4282242294*E1^2 - 0.924582164*E1^3 + 2.3800331542*E2 - 3.8869926081*E1*E2 + 3.2015277605*E2^2 - 6.3386973014*E3 - 7.9242051289*E1*E3 + 0.1527700384*E2*E3 + 0.0608731137*E3^2 + Piecewise[{{-11.3758470543 - 45.0768675071*E1, E1 < -0.2523655188}, {18.6121931175 + 73.7509355719*E1, E1 >= -0.2523655188}}, 6.3208421005 + 25.0463776926*E1]	0.7909907522	0.7916805044
0.7918041324	0.7124947101 - 0.5821381771*E1 + 0.2644375934*E1^2 - 0.2707712851*E1^3 - 0.2674833478*E2 - 4.3868188864*E1*E2 + 0.7293985833*E2^2 - 0.7222760677*E3 + 0.9853803218*E1*E3 - 0.0488036622*E2*E3 - 0.0338653995*E3^2 + Piecewise[{{-1.6305272996 - 6.4217357193*E1, E1 < -0.2539075681}, {3.0864666873 + 12.1558672324*E1, E1 >= -0.2539075681}}, 0.9378690424 + 3.6937419762*E1]	0.7913171042	0.7925452221
0.7921482589	2.2623781548 - 2.2405296161*E1 + 0.0949740345*E1^2 - 1.2672927659*E1^3 - 1.5300006499*E2 - 15.963386006*E1*E2 + 2.4979691664*E2^2 - 1.8444399638*E3 + 5.2568325776*E1*E3 + 0.028260015*E2*E3 - 0.0868744091*E3^2 + Piecewise[{{-8.3723246528 - 32.8329382185*E1, E1 < -0.2549977281}}, 12.2413897593 + 48.0058777393*E1]	0.7918041324	0.7926197212
0.7926218438	0.834410828 + 0.1078784551*E1 + 0.14071338*E1^2 - 0.3037640745*E1^3 - 0.1746766866*E2 - 4.1849876483*E1*E2 + 0.727598069*E2^2 - 0.6753404467*E3 + 0.9552235036*E1*E3 - 0.0144695134*E2*E3 + 0.0047236283*E3^2 + Piecewise[{{-2.3307052601 - 9.0866136307*E1, E1 < -0.2564987744}}, 2.9277623442 + 11.4143326828*E1]	0.7921482589	0.793203918
0.7931366654	0.1957690235 - 0.0038831338*E1 + 0.2678717253*E1^2 - 0.0833217734*E1^3 + 0.0481153435*E2 - 0.599364982*E1*E2 + 0.1572298901*E2^2 - 0.2823561395*E3 - 0.1086133239*E1*E3 - 0.0049286451*E2*E3 + 0.0115326939*E3^2 + Piecewise[{{0.6451523189 + 2.4993161204*E1, E1 > -0.2581315399}, {-0.4492209072 - 1.740279035*E1, E1 == -0.2581315399 || E1 < -0.2581315399}}, -0.1224887093 - 0.4745205074*E1]	0.7926218438	0.7935837777
0.793958326	96.3150031765 - 210.0730864593*E1 + 100.4058099967*E1^2 - 61.9957634652*E1^3 - 47.2567986556*E2 - 776.1903984817*E1*E2 + 156.0413362851*E2^2 - 177.4872527185*E3 + 16.9878671989*E1*E3 + 18.6308485981*E2*E3 + 2.3996076797*E3^2 + Piecewise[{{0., Inequality[-0.2607396469, LessEqual, E1, LessEqual, -0.2607396469]}, {483.4663450535 + 1854.2110905193*E1, E1 > -0.2607396469}}, -182.9553671471 - 701.6783573563*E1]	0.7931366654	0.794969589
0.7948721283	0.6853383453 - 0.3970244024*E1 - 0.1330681615*E1^2 - 0.1787473649*E1^3 + 0.0433114422*E2 - 2.883271602*E1*E2 + 0.7460107943*E2^2 - 0.7560962342*E3 + 0.4679820172*E1*E3 + 0.0366603037*E2*E3 - 0.0146912048*E3^2 + Piecewise[{{1.7939934149 + 6.8046209788*E1, E1 >= -0.2636434006}}, -1.4365751504 - 5.4489327132*E1]	0.793958326	0.7956801045
0.795305382	1.0177740764 - 0.4279718831*E1 - 0.7576695851*E1^2 - 0.2759555626*E1^3 + 0.0668934582*E2 - 3.8527459765*E1*E2 + 0.9815976276*E2^2 - 1.1276549279*E3 + 0.3831575523*E1*E3 + 0.0292202356*E2*E3 - 0.0099090129*E3^2 + Piecewise[{{-2.2630531956 - 8.5391369875*E1, E1 < -0.2650213012}, {4.3877533825 + 16.5562291124*E1, E1 >= -0.2650213012}}, -0.7136873955 - 2.692943519*E1]	0.7948721283	0.7959799244
0.7960571856	0.3031290407 - 0.2150836198*E1 + 0.1217029172*E1^2 - 0.0896015517*E1^3 - 0.0064150016*E2 - 1.5750019803*E1*E2 + 0.2674686216*E2^2 - 0.3571233881*E3 + 0.2574602526*E1*E3 - 0.0522713372*E2*E3 + 0.0004589392*E3^2 + Piecewise[{{-0.6235517043 - 2.3317833199*E1, E1 < -0.2674140856}}, 0.9570815288 + 3.5790243686*E1]	0.795305382	0.796836407
0.7970770368	5.4167251032 - 9.43125728*E1 - 0.3568481491*E1^2 - 2.386429339*E1^3 + 2.5714082251*E2 - 21.3102350119*E1*E2 + 7.2909576991*E2^2 - 9.5745523788*E3 - 1.0379275096*E1*E3 + 0.4221656665*E2*E3 + 0.1702001377*E3^2 + Piecewise[{{-12.2712714968 - 45.3377227771*E1, E1 == -0.2706636052 || E1 < -0.2706636052}, {19.2434826591 + 71.0974149902*E1, E1 >= -0.2706636052}}, 14.8093555335 + 54.714986614*E1]	0.7960571856	0.7978028529
0.7977323483	0.3014180421 - 0.1580140101*E1 + 0.5417748203*E1^2 - 0.1616365022*E1^3 + 0.1012895633*E2 - 1.1943977914*E1*E2 + 0.3308170293*E2^2 - 0.4253298829*E3 + 0.0817678825*E1*E3 - 0.0104639573*E2*E3 + 0.0018147141*E3^2 + Piecewise[{{1.2184233421 + 4.4671177669*E1, E1 >= -0.2727537991}}, -0.7610919801 - 2.7903991897*E1]	0.7970770368	0.7983292694
0.798682607	1.1360278079 - 1.080347741*E1 + 2.36317376*E1^2 - 0.2497760716*E1^3 + 0.5101121452*E2 - 4.8508693778*E1*E2 + 1.5147019945*E2^2 - 1.8073275281*E3 + 0.2109366374*E1*E3 + 0.0485920492*E2*E3 + 0.0105551668*E3^2 + Piecewise[{{0., E1 == -0.2757878133}, {4.2870663889 + 15.5447999573*E1, E1 > -0.2757878133}, {-2.1987722362 - 7.9726954199*E1, E1 < -0.2757878133}}, -1.2197671325 - 4.4228463823*E1]	0.7977323483	0.7994840777
0.798764208	-2.3812024145 - 23.6525331793*E1 - 18.4094971126*E1^2 - 0.3922062949*E1^3 - 13.9846674819*E2 - 62.2938343732*E1*E2 + 2.5834287384*E2^2 + 7.3133449974*E3 + 37.9588825651*E1*E3 + 0.0644070923*E2*E3 + 0.013262729*E3^2 + Piecewise[{{-62.7682024475 - 227.3810504369*E1, E1 < -0.27604852}}, 56.2236710814 + 203.6731480498*E1]	0.798682607	0.7988508151
0.7996188415	24.8414109389 + 15.0092789416*E1 + 47.1892788529*E1^2 - 8.6605105472*E1^3 + 9.9887597683*E2 - 42.1490803591*E1*E2 + 23.2931636955*E2^2 - 34.442265027*E3 - 13.743611127*E1*E3 + 5.3249149151*E2*E3 + 2.6669144236*E3^2 + Piecewise[{{53.4743541211 + 191.8152027184*E1, E1 >= -0.2787805834}}, -43.1088287306 - 154.6335408406*E1]	0.798764208	0.8001150906
0.8004639202	0.8794454405 - 0.5560734502*E1 + 0.8271335676*E1^2 - 0.4328992664*E1^3 + 0.3233103921*E2 - 2.8181403974*E1*E2 + 1.0805482926*E2^2 - 1.4673228163*E3 - 0.3751754422*E1*E3 + 0.1970182385*E2*E3 + 0.0934590378*E3^2 + Piecewise[{{0., Inequality[-0.2814849751, LessEqual, E1, LessEqual, -0.2814849751]}, {-1.985571014 - 7.0539147368*E1, E1 < -0.2814849751}}, 2.7684590474 + 9.8351929671*E1]	0.7996188415	0.8010103498
0.8009418883	0.5587297427 + 0.660924226*E1 + 0.1738981403*E1^2 - 0.0167483833*E1^3 + 0.2511080676*E2 - 0.9634585308*E1*E2 + 0.3048443479*E2^2 - 0.5413339008*E3 - 0.3840526109*E1*E3 - 0.0750496229*E2*E3 - 0.0164378153*E3^2 + Piecewise[{{-1.3884988314 - 4.9060820962*E1, E1 < -0.2830158167}, {1.424539108 + 5.0334257797*E1, E1 >= -0.2830158167}}, -0.4877741288 - 1.7234871693*E1]	0.8004639202	0.8013592352
0.8014879269	7.409241945 + 3.6834178084*E1 - 0.026454769*E1^2 - 1.1467922316*E1^3 + 0.4525745728*E2 - 24.2704747326*E1*E2 + 6.3487651796*E2^2 - 9.2428635119*E3 - 6.0579149303*E1*E3 + 0.6122064555*E2*E3 + 0.169235157*E3^2 + Piecewise[{{20.7374175412 + 72.8227124607*E1, E1 >= -0.2847657941}}, -20.6925963899 - 72.6653159185*E1]	0.8009418883	0.8018901097
0.8018602843	0.2888691056 - 0.4930414184*E1 - 0.1616028478*E1^2 - 0.1149641291*E1^3 + 0.1836751457*E2 - 0.6831508763*E1*E2 + 0.3856032464*E2^2 - 0.4859316907*E3 + 0.1803198575*E1*E3 + 0.0919768487*E2*E3 + 0.0581353679*E3^2 + Piecewise[{{1.4045470919 + 4.9116936688*E1, E1 >= -0.2859598311}}, -1.2534434961 - 4.3832852023*E1]	0.8014879269	0.8021289153
0.8022849307	0.740389531 - 1.9618567728*E1 + 0.0673158546*E1^2 - 0.3577462592*E1^3 - 0.5818086924*E2 - 7.4599500338*E1*E2 + 1.2675882898*E2^2 - 0.9733108604*E3 + 2.0369935528*E1*E3 + 0.0835744076*E2*E3 + 0.0373522394*E3^2 + Piecewise[{{-4.2943370784 - 14.9460667462*E1, E1 < -0.28732222}, {5.0433272328 + 17.552861843*E1, E1 >= -0.28732222}}, 1.8556553823 + 6.4584471818*E1]	0.8018602843	0.8026591135
0.8027639869	0.2431667127 + 0.1461011893*E1 + 0.3742870873*E1^2 - 0.057620198*E1^3 + 0.2192334558*E2 - 0.3185860793*E1*E2 + 0.1991080861*E2^2 - 0.4256800881*E3 - 0.5449018211*E1*E3 - 0.0257416405*E2*E3 - 0.003548989*E3^2 + Piecewise[{{-0.8001561138 - 2.7700478092*E1, E1 < -0.2888600374}, {0.9520076195 + 3.2957401376*E1, E1 >= -0.2888600374}}, 0.512489428 + 1.774179054*E1]	0.8022849307	0.8030673269
0.8032312073	0.2434820889 + 0.1461956503*E1 + 0.3766058245*E1^2 - 0.062173494*E1^3 + 0.2145126942*E2 - 0.3195177429*E1*E2 + 0.2055739055*E2^2 - 0.4262186194*E3 - 0.5362842964*E1*E3 - 0.018426749*E2*E3 - 0.0026293949*E3^2 + Piecewise[{{0.933291007 + 3.2142464972*E1, E1 >= -0.2903607448}}, -0.7944434731 - 2.7360567407*E1]	0.8027639869	0.8035189894
0.8040181344	0.764658409 + 0.4695588139*E1 + 1.415590306*E1^2 - 0.0927631546*E1^3 + 0.6536820365*E2 - 1.3582989728*E1*E2 + 0.5911076403*E2^2 - 1.2669612633*E3 - 1.3985271421*E1*E3 - 0.1478098141*E2*E3 - 0.0245504052*E3^2 + Piecewise[{{1.9750458965 + 6.7432952034*E1, E1 >= -0.292890321}, {-2.1804028609 - 7.4444346733*E1, E1 < -0.292890321}}, 1.1892670968 + 4.0604520247*E1]	0.8032312073	0.8043135421
0.8045193696	1.2342108574 - 0.0465488342*E1 - 0.1289409561*E1^2 - 0.3589846403*E1^3 + 0.2550166241*E2 - 4.0910662982*E1*E2 + 1.1974502242*E2^2 - 1.7059253534*E3 - 0.659393382*E1*E3 + 0.1166432972*E2*E3 + 0.066921817*E3^2 + Piecewise[{{3.2776754169 + 11.1295208753*E1, E1 > -0.294502832}}, -2.4718766376 - 8.393388344*E1]	0.8040181344	0.8049008349
0.8045731246	-0.192711228 - 4.1102837895*E1 - 3.5571803174*E1^2 - 0.1691145673*E1^3 - 2.4430370212*E2 - 11.4003251241*E1*E2 + 0.6330598571*E2^2 + 1.0884830353*E3 + 6.4947731875*E1*E3 - 0.0520036911*E2*E3 - 0.0154652539*E3^2 + Piecewise[{{-11.8921195055 - 40.3566172557*E1, E1 < -0.2946758255}}, 10.6093882537 + 36.0035922004*E1]	0.8045193696	0.8046281089
0.8046175468	-1.7676916042 - 17.0656000333*E1 - 14.4249446608*E1^2 - 0.1799098512*E1^3 - 10.3722444405*E2 - 44.137546997*E1*E2 + 1.9574599978*E2^2 + 5.8678559546*E3 + 27.9875845504*E1*E3 + 0.0491380856*E2*E3 + 0.0607924472*E3^2 + Piecewise[{{42.9161382874 + 145.5678513939*E1, E1 > -0.2948187933}}, -47.1037282294 - 159.7717964527*E1]	0.8045731246	0.8046657272
0.8051040238	1.1902352494 - 0.5958007813*E1 + 0.1725201158*E1^2 - 0.3590197812*E1^3 + 0.5044216011*E2 - 3.8553655887*E1*E2 + 1.3604016364*E2^2 - 1.8432507943*E3 - 0.5344323422*E1*E3 + 0.137180473*E2*E3 + 0.0672923157*E3^2 + Piecewise[{{0., Inequality[-0.2963849783, LessEqual, E1, LessEqual, -0.2963849783]}, {3.6698861288 + 12.3821596829*E1, E1 >= -0.2963849783}}, -1.8369015054 - 6.197687602*E1]	0.8046175468	0.8055299428
0.8053926626	0.1502929713 - 0.1272362353*E1 + 0.0929630118*E1^2 - 0.0162679224*E1^3 + 0.0584584155*E2 - 0.6506386711*E1*E2 + 0.1880665213*E2^2 - 0.207800592*E3 + 0.0745731992*E1*E3 + 0.0000495229*E2*E3 - 0.001060459*E3^2 + Piecewise[{{0., E1 == -0.2973146819}, {0.7205513758 + 2.4235310925*E1, E1 >= -0.2973146819}}, -0.5007124347 - 1.6841160735*E1]	0.8051040238	0.8056501488
0.8057010742	6.9568278708 + 0.4142223533*E1 - 4.2442153847*E1^2 - 1.1252505998*E1^3 + 3.7148112708*E2 - 13.9018662186*E1*E2 + 6.0753849341*E2^2 - 10.3657269054*E3 - 8.2204753035*E1*E3 + 0.4316969663*E2*E3 + 0.3687241654*E3^2 + Piecewise[{{22.1581007329 + 74.2791608373*E1, E1 > -0.2983084419}}, -17.1951562328 - 57.6422045751*E1]	0.8053926626	0.8059471107
0.8060480651	0.0730716265 - 0.0121804429*E1 + 0.0582119784*E1^2 - 0.0147612667*E1^3 + 0.0571901429*E2 - 0.1930580641*E1*E2 + 0.0679566319*E2^2 - 0.1051782216*E3 - 0.0311791678*E1*E3 - 0.0120255863*E2*E3 - 0.0012050911*E3^2 + Piecewise[{{0.2674622348 + 0.893246984*E1, E1 >= -0.2994269665}, {-0.14067883 - 0.4698268552*E1, E1 < -0.2994269665}}, 0.1716487373 + 0.5732574434*E1]	0.8057010742	0.8063735302
0.8060923557	-5.4008131951 - 69.1977767339*E1 - 52.2274353607*E1^2 - 1.1353206408*E1^3 - 40.1079776443*E2 - 182.4428048231*E1*E2 + 9.3085349112*E2^2 + 23.5376702309*E3 + 120.1854319911*E1*E3 - 0.9993185396*E2*E3 - 0.0995715953*E3^2 + Piecewise[{{0., E1 == -0.299569772}, {-201.2747004738 - 671.8792057546*E1, E1 < -0.299569772}}, 179.3160139747 + 598.5784639837*E1]	0.8060480651	0.8061383337
